"Timestamp","Invn.Supplies","Invn.MedSupplies","Invn.Medications","Invn.Urgent"
2016-01-22 15:10:00,"Turkey, Variety Canned food, Baby Food, Hand Soap","1cc Syringes, Parvo Tests, Sharps Container","Polyflex, Reglan, Cerenia","Reglan!!! (will probably run out tonight), 1 cc syringes ( <1 box left), parvo tests (6 tests here)"
2016-01-22 23:03:00,"Turkey, Variety Canned food, Baby Food, Hand Soap","1cc Syringes, Parvo Tests","Polyflex, Reglan, Cerenia","1 cc syringes, Parvo tests, reglan, "
2016-01-23 12:52:00,"Turkey, Variety Canned food, Baby Food, Hand Soap","1cc Syringes, Parvo Tests, Sharps Container","Polyflex, Reglan, Cerenia","1 cc syringes! probably going to run out tomorrow

Baby food- needs to have meat as either the only ingredient or at least the first ingredient. We have a lot of \"chicken dinner\" type food back here where vegetables or rice are the first 2-3 ingredients so there's not actually much meat. That's proper nutrition for humans but what the puppies need is protein, as much protein as possible.  

Parvo tests"
2016-01-23 23:51:00,"Turkey, Baby Food, Toilet Paper, Hand Soap","1cc Syringes, Sharps Container","None","-We really need baby food. Luckily most of the puppies are eating on their own but we're literally on the last jar. 

-Almost completely out of 1cc syringes. Will probably run out midway through tomorrow morning's shift if we don't get any more. 

-Toilet paper. Hunter looked everywhere, and we appear to have only three half-used rolls left. "
2016-01-24 13:59:00,"Baby Food, Toilet Paper, Bleach, Hand Soap","1cc Syringes, Parvo Tests","LRS","BABYFOOD!!! I will go get some today and drop it off inside the door. 

Parvo tests, we have 2 more."
2016-01-24 21:41:00,"Turkey, Baby Food, Critical care or Recovery food, Chicken Sticks, Toilet Paper, Bleach, plunger","1cc Syringes, Sharps Container","Reglan","Turkey/chicken sticks/hot dogs.

Still going through Reglan like crazy.

Fewer puppies with parvo."
2016-01-25 11:37:00,"Turkey, Baby Food, Chicken Sticks, Hand Soap","Parvo Tests","None","Babyfood, hand soap"
2016-01-25 22:58:00,"Turkey, Baby Food, Toilet Paper, Hand Soap","1cc Syringes, Parvo Tests, Sharps Container","Polyflex, Cefazolin/Ampicillin, Reglan","Hand soap- out! clinic gave us a bar of soap because it's all they had. It smells really good, but that's beside the point.

parvo tests- three left and that's with the box Jordana gave me this morning.

baby food- meat flavored"
2016-01-26 13:07:00,"Turkey, Baby Food, Hand Soap","None","None","Baby food (meat flavored)"
2016-01-26 21:20:00,"Turkey, Baby Food, Chicken Sticks, plunger","None","Cefazolin/Ampicillin","Turkey and baby food"
2016-01-27 13:05:00,"None","None","None",NA
2016-01-27 21:39:00,"None","None","None","A plunger"
2016-01-28 21:11:00,"PLUNGER","None","None","plunger"
2016-01-29 09:44:00,"Turkey","None","None",NA
2016-01-29 20:03:00,"None","None","Cefazolin/Ampicillin, sterile water for reconstituting cefazolin",NA
2016-01-30 09:32:00,"None","None","None",NA
2016-01-30 19:53:00,"None","None","None","Plunger (unless I missed it somewhere)!"
2016-01-31 09:05:00,"Turkey","None","None",NA
2016-01-31 16:57:00,"None","None","None",NA
2016-01-31 20:38:00,"None","None","None",NA
2016-02-01 11:10:00,"None","None","None","Plunger"
2016-02-01 20:02:00,"Turkey","None","None","No more cedar pollen."
2016-02-02 10:07:00,"None","IV Lines","None",NA
2016-02-02 22:34:00,"None","None","Dextrose, KCL, I had IV dextrose barely for the 2 bags we made. The bottles left in the fridge are all oral.","Plunger!"
2016-02-03 20:43:00,"Turkey, None","1cc Syringes","KCL",NA
2016-02-04 11:16:00,"None","Sharps Container","Dextrose","IV Dextrose, we have none, only oral. I got 20ml from the clinic to finish a bag for Snow White."
2016-02-04 21:03:00,"Turkey, Variety Canned food","None","Panacur (general dewormer)",NA
2016-02-05 11:09:00,"Turkey, Variety Canned food","1cc Syringes","sterile water for reconstituting cefazolin","sterile water"
2016-02-05 23:59:00,"Turkey, Variety Canned food","T ports, sterile water for reconstituting cefazolin","Reglan, LRS, Bathroom Scale (our scales for the bigger dogs broke)","T ports, sterile water for diluent "
2016-02-06 11:54:00,"Variety Canned food, Baby Food","Sharps Container","None","Sharps container"
2016-02-07 01:22:00,"None","T-ports and/or lines with ports. W/ how many dogs we have on IVs, it'd make so Tx's much faster to have lines w/ ports upstream!","None",NA
2016-02-07 12:54:00,"None","None","None",NA
2016-02-07 23:29:00,"Turkey, Variety Canned food, Baby Food","20G catheters, 24G catheters","Cefazolin/Ampicillin, Reglan, LRS, Cerenia, Catheter caps (with the rubber port)","LRS!!! I didn't realize how low we were until the clinic staff had left for the night, there are only 50mL of LRS with no dextrose left in parvo. Since the clinic doesn't open until 10:30 tomorrow I want to go in and get a few bags for us when I get in at 7am before I change in. Where do y'all keep it now? 

We are going through supplies very quickly. We're using at least 1.5 bottles of Cefazolin per shift, which means we've got about 5 days worth right now. We will also need Reglan soon. "
2016-02-08 10:33:00,"Turkey, Variety Canned food, Baby Food","20G catheters, Catheter caps","Cefazolin/Ampicillin, Reglan, LRS, Dextrose, Heparin, Panacur (general dewormer), LRS + 5% dextrose","LRS- i appropriated enough from the clinic to finish the shift, but we're going through it. Also need LRS + 5% dextrose, if we don't get that we're going to start going through 50% dextrose very quickly

Reglan- down to the last box, using it quickly

Baby food! Probably going to run out this evening. "
2016-02-09 01:01:00,"Variety Canned food, Baby Food, Paper Towels, Laundry Detergent","None","Reglan, LRS, Cerenia","Cerenia, Baby food, paper towels, laundry detergent"
2016-02-09 12:43:00,"Turkey, Variety Canned food, Chicken Sticks","20G catheters, 18 G Needles, 60cc syringes luer lock or slip (so we can attach a needle)","Reglan, LRS, DAPP Vaccines, Bordatella Vaccines","LRS- one bag left!!!
Canned Food- will probably finish what we have tonight or tomorrow morning
Reglan
18 g needles"
2016-02-09 22:48:00,"Turkey","18 G Needles","DAPP Vaccines, Bordatella Vaccines","18 G needles"
2016-02-10 21:07:00,"Turkey, Chicken Sticks","None","LRS",NA
2016-02-11 13:24:00,"Chicken Sticks, None","None","None",NA
2016-02-11 22:30:00,"Human Water Bottles, People Snacks","IV Lines","Doxycycline liquid, Metronidazole liquid","We really need some IV lines with ports!"
2016-02-12 13:02:00,"None","None","LRS, only 2 bags LRS left","LRS-only two bags left!!"
2016-02-12 22:40:00,"Turkey, Chicken Sticks, Bleach","IV Lines, Parvo Tests","None","IV lines- we only have the JorVet sets with the weird ports and no screw-on piece. Today was the third time I'd seen a line disconnected between shifts that wouldn't have happened if the IV line had a screw on the end. They still come unhooked even if they're taped, I found one like that too. They work OK for SQs but they're not working for IVs. "
2016-02-13 11:07:00,"Laundry Detergent, Bleach, Human Water Bottles, People Snacks","IV Lines, Parvo Tests","Doxycycline liquid, Metronidazole liquid","Bleach and laundry detergent SOS we are almost out
"
2016-02-13 22:58:00,"Laundry Detergent, Bleach, Human Water Bottles","Parvo Tests","None","Bleach, laundry detergent"
2016-02-14 12:26:00,"Turkey, Laundry Detergent, Human Water Bottles, People Snacks","Parvo Tests","None","Down to the very end of our laundry detergent."
2016-02-14 20:46:00,"Human Water Bottles, Gloves","None","None",NA
2016-02-15 22:21:00,"Human Water Bottles","None","None","Human water bottles furrrr sure"
2016-02-16 10:36:00,"None","None","None",NA
2016-02-16 21:08:00,"Chicken Sticks, Human Water Bottles","None","None",NA
2016-02-17 10:06:00,"None","None","None",NA
2016-02-17 19:49:00,"Variety Canned food, Dry Puppy Food","3cc Syringes","Cefazolin/Ampicillin",NA
2016-02-18 10:49:00,"Variety Canned food, Baby Food, Only 6 cans of wet food left","None","50% dextrose solution",NA
2016-02-18 22:38:00,"Turkey, Variety Canned food, Dry Puppy Food, Baby Food, Chicken Sticks, Toilet Paper","Vet wrap","None",NA
2016-02-19 10:47:00,"Turkey, Variety Canned food, Dry Puppy Food, Baby Food, Chicken Sticks, Toilet Paper","Vet wrap","Cefazolin/Ampicillin","cefazolin, 2 unopened bottles left. "
2016-02-19 21:41:00,"Turkey, Variety Canned food, Dry Puppy Food, Baby Food, Chicken Sticks, Toilet Paper, Human Water Bottles, People Snacks","t ports","Cefazolin/Ampicillin","Cefazolin"
2016-02-20 10:45:00,"Turkey, Baby Food, Critical care or Recovery food, Chicken Sticks","None","Cefazolin/Ampicillin","Cefazolin- seems like we need more 

Baby Food

Turkey, Ham, Chicken and other such yummy food that we can tempt these sick pups to try and eat. "
2016-02-20 23:28:00,"Baby Food, Human Water Bottles","None","None","BABY FOOD - If we're going to be FF every dog bc they all apparently hate eating, baby food!!! 

Human water bottles pls... pls...."
2016-02-21 12:32:00,"Turkey, Variety Canned food, Dry Puppy Food","None","Cefazolin/Ampicillin",NA
2016-02-21 21:11:00,"Variety Canned food, Dry Puppy Food","None","Cefazolin/Ampicillin","Cefazolin, dry food, wet food."
2016-02-22 09:39:00,"Dry Puppy Food","None","Cefazolin/Ampicillin","Cefazolin! We don't have enough for tonight. 

Dry food"
2016-02-22 21:36:00,"None","None","Cefazolin/Ampicillin","Cefazolin- got two vials but that won't last long"
2016-02-23 12:13:00,"None","None","Cefazolin/Ampicillin",NA
2016-02-23 22:31:00,"None","None","None",NA
2016-02-24 11:43:00,"None","None","Cefazolin/Ampicillin",NA
2016-02-24 20:39:00,"None","1cc Syringes","None","1cc syringes"
2016-02-25 14:34:00,"None","None","None",NA
2016-02-25 21:24:00,"Toilet Paper","None","None",NA
2016-02-26 09:50:00,"Laundry Detergent","None","None",NA
2016-02-26 21:34:00,"dish soap","None","None",NA
2016-02-27 10:24:00,"Laundry Detergent","None","None",NA
2016-02-27 22:19:00,"None","None","None",NA
2016-02-28 11:23:00,"None","None","LRS, KCL, We used the last LRS back for won ton, Down to 1.5 bottle KCL",NA
2016-02-28 21:39:00,"Variety Canned food, None","1cc Syringes, 18 G Needles","None","18 G needles and 1 CC syringes!"
2016-02-29 13:04:00,"Variety Canned food, Baby Food","1cc Syringes","None","Wet food!!!"
2016-02-29 21:33:00,"Turkey, Variety Canned food, Dry Puppy Food, Toilet Paper, Sponges","1cc Syringes","LRS, Cerenia, KCL","Cerenia (on last bottle, everybody is on it)
1 cc syringes (on last box,  using lots)
wet food (only a few packets of pedigree and small tins of Ceasar's left)
KCl (3 bottles left, not too urgent)
dry food"
2016-03-01 10:27:00,"None","None","None",NA
2016-03-01 22:37:00,"Turkey, Toilet Paper, Hand Soap","Catheter caps, 18 G Needles, Alpha-Trak 2 Glucose Test Strips, PCV Tubes","LRS, Cerenia, Marquis paste (please either pre-dilute for us or label clearly that it needs dilution)","Marquis paste (Please either dilute properly and label accordingly or label as undiluted and indicate that dilution is needed)

18 g needles (opened last box)
LRS (six bags left)"
2016-03-02 13:26:00,"Turkey, Variety Canned food, Toilet Paper","None","None",NA
2016-03-02 22:12:00,"Hand Soap, Dawn dish soap, scale (bathroom scale for weighing big dogs)","IV Lines, Catheter caps, Alpha-Trak 2 Glucose Test Strips, PCV Tubes, 60 cc syringes with luer or luer lock tips, T ports","None","Scale- I forgot ours broke a couple weeks ago and we don't have an accurate way to weigh dogs over about 25 lbs. A drugstore scale will be fine, our nice one didn't last any longer than the normal ones. 

T ports (one left)
"
2016-03-03 13:41:00,"None","None","None",NA
2016-03-03 22:36:00,"Hand Soap, scale, dawn dish soap, sponges","IV Lines, Vet wrap, Catheter caps, 60 cc syringes with luer or luer lock tips, T ports","None","t ports, 60 cc syringes, scale sponges, hand soap"
2016-03-04 15:30:00,"Hand Soap, Dawn Dish Soap, Sponges","IV Lines, Vet wrap, Catheter caps, Parvo Tests, t ports","None",NA
2016-03-04 22:36:00,"None","IV Lines","None",NA
2016-03-05 11:24:00,"scale","60 cc syringes with luer or luer lock tips, T ports","None",NA
2016-03-05 21:00:00,"None","None","None",NA
2016-03-06 12:27:00,"Variety Canned food","60 cc syringes with luer or luer lock tips, T ports","None",NA
2016-03-06 20:12:00,"Turkey","None","None",NA
2016-03-07 09:39:00,"Turkey, Hand Soap","None","None","Hand soap!!!!!!! out!

Parvo tests (two tests left)"
2016-03-07 21:34:00,"Turkey, Chicken Sticks, Hand Soap","Parvo Tests","None","hand soap, parvo tests"
2016-03-08 09:43:00,"Turkey, Variety Canned food","Parvo Tests","None","Parvo tests- out! I had to get some from the clinic to test the dogs this morning. "
2016-03-08 21:35:00,"Hand Soap","None","None",NA
2016-03-09 12:05:00,"None","None","None",NA
2016-03-09 20:15:00,"Hand Soap","None","None","hand soap!"
2016-03-10 10:15:00,"Hand Soap","None","None",NA
2016-03-10 20:41:00,"None","None","None",NA
2016-03-11 09:27:00,"None","3cc Syringes, 18 G Needles, PCV tubes, PCV tube sealant tray","None",NA
2016-03-12 21:52:00,"None","None","None",NA
2016-03-13 08:52:00,"None","None","None",NA
2016-03-13 21:58:00,"Variety Canned food, Laundry Detergent","None","Dextrose","WET FOOD, we probably don't have enough for tomorrow

Liquid laundry detergent, I have the powder stuff, it doesn't work

IV Dextrose, we're on our last bottle"
2016-03-14 09:05:00,"Variety Canned food","None","Dextrose","wet food"
2016-03-14 21:55:00,"Turkey","3cc Syringes, 18 G Needles","LRS, IV dextrose","LRS and IV Dextrose we've got about a case of LRS in here but at his current rate Sparky will use about 8 bags a day. Even if the doctors decrease his rate tomorrow, he'll probably use 4-6 bags a day for several days. And we will probably be out of IV dextrose tomorrow. 

"
2016-03-15 09:21:00,"None","Catheter tape","Polyflex, Cefazolin/Ampicillin, Dextrose, Famotidine","IV Dextrose"
2016-03-16 00:09:00,"Turkey, Chicken Sticks, black garbage bags","3cc Syringes, 18 G Needles","Polyflex, Cefazolin/Ampicillin, Dextrose","IV dextrose- jordana gave us a bottle since I finished our supply, but it won't last more than 24 hours

LRS we have about six bags, which is about how much Sparky is using every 24 hours...

Cefazolin- AM shift was correct. We have six bottles but are probably using 2-3 a day, Sparky uses ~1.5 bottles a day by himself, and several other dogs need it. 

3 cc syringes
18 g needles"
2016-03-16 10:19:00,"Turkey, Variety Canned food","60 cc syringes with luer or luer lock tips","Cefazolin/Ampicillin, Dextrose","Cefazolin (only four bottles left, and especially with Sparky back here, we'll blow through the rest of the Cefazolin within a few days)"
2016-03-16 21:23:00,"Turkey, Chicken Sticks","18 G Needles","Cefazolin/Ampicillin","18G needles"
2016-03-17 13:30:00,"None","None","None",NA
2016-03-17 23:52:00,"Turkey, Variety Canned food","60 cc syringes with catheter tips for feeding","None",NA
2016-03-18 10:58:00,"Turkey, Variety Canned food, Baby Food, Chicken Sticks, Garbage Bags, black garbage bags","None","None","wet food, trash bags (normal white ones and big black ones)"
2016-03-18 22:20:00,"Baby Food","None","None",NA
2016-03-19 12:53:00,"Turkey, Variety Canned food, Baby Food, Chicken Sticks","None","None","Baby food, wet food, turkey or something tasty"
2016-03-19 19:52:00,"Variety Canned food","None","None","UT students back in town"
2016-03-20 08:30:00,"Variety Canned food, Baby Food","None","None",NA
2016-03-20 20:06:00,"Baby Food","None","None","Baby food!! We are out!"
2016-03-21 09:31:00,"Variety Canned food, Baby Food","1cc Syringes","sterile water for reconstituting cefazolin","Baby food (out), sterile water"
2016-03-21 21:13:00,"Baby Food, Chicken Sticks, clippercide ","1cc Syringes","sterile water for reconstituting cefazolin","Sterile water! amost out
baby food (out)"
2016-03-22 10:53:00,"Variety Canned food, Baby Food","1cc Syringes","sterile water for reconstituting cefazolin","Baby food, sterile water, working toilet"
2016-03-22 20:23:00,"Turkey, Baby Food, Critical care or Recovery food, Chicken Sticks, Sponges","working BG reader","Famotidine","baby food, sponges"
2016-03-23 13:01:00,"Variety Canned food, Baby Food","None","None","Baby food!!!"
2016-03-23 21:05:00,"Turkey, Variety Canned food, Dry Puppy Food, Baby Food, Laundry Detergent","1cc Syringes, Parvo Tests","Cerenia, sterile water for reconstituting cefazolin","parvo tests- one box left
Cerenia- on last bottle
Baby food- OUT!
sterile water - Jordana passed back enough for about three vials of cefazolin tonight but that's all we have. "
2016-03-24 20:04:00,"Turkey, Variety Canned food, Dry Puppy Food, Baby Food, Chicken Sticks, Laundry Detergent","1cc Syringes, Clippercide, Sterile water","Cerenia","baby food! OUT!
Cerenia (on last bottle)"
2016-03-25 09:46:00,"Turkey, Variety Canned food, Dry Puppy Food, Baby Food, Chicken Sticks, Laundry Detergent","1cc Syringes, 20G catheters","Cerenia, sterile water for reconstituting cefazolin, clippercide","Cerenia, sterile water, more baby food, what we have won't last very long"
2016-03-25 22:50:00,"None","None","None",NA
2016-03-26 12:18:00,"Variety Canned food, Baby Food","None","None","-We really need some dry and baby food All the puppies seem to like cat food though so even some of that would be great! Rene handed in a few cans of wet food during my shift, but they'll probably only last us for a couple of shifts."
2016-03-26 21:08:00,"Variety Canned food, Dry Puppy Food, Baby Food, Laundry Detergent","IV Lines","None","-We are completely out of baby food!
-Very little dry food left.
-Only a few cans of wet food.

To sum up, SOS we are out of food!!"
