"Timestamp","Vol2","Dsc.Detail","Questions","Additional","Catheters"
2015-11-03 10:21:00,"No, I'm an employee and I clocked in and will clock out",NA,NA,NA,NA
2015-11-03 19:40:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-11-04 08:41:00,"Nooo I'm too lazy!",NA,NA,NA,NA
2015-11-04 14:34:00,"no time....gotta eat",NA,NA,NA,NA
2015-11-04 20:21:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Friendly reminder as we get into colder weather: if you put a heating pad into the metal kennels, please remember to always put a towel underneath AND on top of it!",NA
2015-11-05 10:37:00,"Yes, we are all perfect little APA volunteers!",NA,"How do you open the big kennel door all the way? I even asked Jordana...","I moved Hector because I had no idea how to open his kennel, he squeezed out to go potty and I squeezed in 5 times to clean the kennel. I am now bleeding and bruised and frustrated. I mopped.",NA
2015-11-05 19:15:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"The trash and recycling really needs to be taken out but I don't want to walk to the dumpster in the dark! Trash duty should really be a morning thing so that we don't have to walk to the dumpster at night (it's creepy over there...)",NA
2015-11-06 09:48:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"I brought some new spray bottles, which will hopefully work better than the last ones I found. There are two kinds and we can keep buying whichever works better. One brand has an opaque bottle, so make sure you write what's inside of it on the bottle in sharpie and if you change it, wipe off the sharpie with alcohol and write what's really inside. 

I also brought easy cheese, we can  use it to disguise pills, fill kongs, or distract puppies (at my clinic we sometimes smear it on the exam table and let puppies lick it up while we give their shots). It almost fooled Hector into taking his metro. 

Trash and recycling are out :) The dumpster is creepy and should be avoided at night, but If recycling or trash is piled up at night you can always bag it, spray out the bags, and leave them in the changing area for the morning shift to take to the dumpster. I put a bag in the recycling bin that should make taking the recycling out simpler. ",NA
2015-11-06 21:12:00,"No, I'm an employee and I clocked in and will clock out",NA,NA,"Dr. K is the doctor here today and tomorrow and Dr. Jefferson is the vet on call for those days. (The vet on call schedule is updated on the schedule)",NA
2015-11-07 11:04:00,"No, I'm an employee and I clocked in and will clock out",NA,NA,"Hi Dr. K!",NA
2015-11-07 20:07:00,"Yes, we are all perfect little APA volunteers!",NA,"Is the green tub because the ceiling was leaking again?","Thanks for the new spray bottles, Katie! You better keep the receipts for the grey ones - they have a 5 year guarantee, so we could probably get some free spray bottles!

Good grief, I don't think I've ever seen so much bleach in my life.

Hector's runs are clean.",NA
2015-11-08 09:12:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Found a nice present from hector? when i checked the middle room, well i assume it was from him, it was giant.

Shift treatments do not take this long, i just got in a little early and have been hanging out with everyone.",NA
2015-11-08 18:34:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Found a nice present from hector? when i checked the middle room, well i assume it was from him, it was giant.

Shift treatments do not take this long, i just got in a little early and have been hanging out with everyone.",NA
2015-11-08 19:05:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-11-09 09:23:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Anna Belle's kennel needs to be cleaned, I don't have time today to change back in and clean it",NA
2015-11-09 20:03:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Easy shift! Anna Belle's cage is disinfected, also disinfected another transport crate. ",NA
2015-11-10 09:24:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Kennels 3 and 8 have been cleaned and disinfected.",NA
2015-11-10 22:08:00,"Nooo I'm too lazy!",NA,NA,"Intakes just had their spay/neuter Sx, might have been QAR because of medication. Almost all are starting to get more energy at the end of the shift

Happy birthday Marina (tomorrow)!",NA
2015-11-11 11:58:00,"Yes, we are all perfect little APA volunteers!",NA,"How do you spell grey/gray?","Nicole and I had to google how to spell grey.","Little Bug Thanks Dr. B!!!"
2015-11-11 20:47:00,"Yes, we are all perfect little APA volunteers!",NA,"Why do we have so many fluid bags made up with 15% dextrose?","Please remember to check the hooks to see if we have a bag of fluids made up that you need. I just threw out a bunch of bags that were all mostly the same but made back in August/September/October.

On that note, please remember to date your bags!",NA
2015-11-12 20:02:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-11-13 11:44:00,"Yes, we are all perfect little APA volunteers!, No, I'm an employee and I clocked in and will clock out",NA,NA,"I was making a bag of 10% dextrose from a bag of 5% but ran out of dextrose so I only added 40 cc, meaning it's a 7% dextrose bag. I was going to get more from the clinic to finish it but Sandra's catheter blew while I was making the bag, so she doesn't need it any more and I'll leave it at 7% for now. 

Floors are swept and mopped, thanks Bobbie! Trash and recycling are also emptied ",NA
2015-11-13 21:56:00,"No, I'm an employee and I clocked in and will clock out",NA,NA,NA,NA
2015-11-14 12:43:00,"No, I'm an employee and I clocked in and will clock out",NA,NA,NA,NA
2015-11-14 20:40:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-11-15 09:12:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-11-15 19:42:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-11-16 11:15:00,"Yes, we are all perfect little APA volunteers!, No, I'm an employee and I clocked in and will clock out",NA,NA,"Kennel B and D are clean and sprayed down, I mopped the floor over by the discharged dogs because it was filthy",NA
2015-11-16 21:28:00,"Yes, we are all perfect little APA volunteers!, No, I'm an employee and I clocked in and will clock out",NA,NA,"HUGE THANK YOU to Anne, who did all the really nasty cage-cleaning as well as the laundry, dishes, and most of the feeding. ",NA
2015-11-17 10:57:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"We have 7 wet can food left
5 Parvo test left
Couldn't get the report to work on laptop using my phone 
This shift took longer because I was late and stuck in traffic for an 1 hour, iv pump issues with franz took me forever to fix, the poopsters gave us a lot to clean and bathing out Sandra 
Sorry you missed the poop party",NA
2015-11-17 19:46:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-11-18 10:18:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Someone left the bottle of Polyflex out last night. There was still some medicine in the bottle. It looked fine- did not look/smell questionable. I asked Clinic (Jordana) if I need to mix a new bottle of Poly or use the same. She said I could use the same, given it is cool enough in the ward. I put the bottle back in the fridge.

We ran out of Panacur. Asked the clinic- they gave a new bottle of the med- in the cabinet. 

Clinic also gave a new box of Parvo tests. 

Folded 4-5 loads of laundry. Washed scrubs- they r in the drier now
Swept floors. Did not mop. ",NA
2015-11-18 21:42:00,"Nooo I'm too lazy!",NA,NA,NA,NA
2015-11-19 09:44:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"I looked for the 1 and 3ml syringes with needles and couldn't find any, but maybe I missed them...actually I found some which I had to use, but they look like they were made in 1985

Little Bug is typing half of this report :)
",NA
2015-11-19 20:32:00,"Yes, we are all perfect little APA volunteers!, No, I'm an employee and I clocked in and will clock out",NA,NA,NA,NA
2015-11-20 09:05:00,"Yes, we are all perfect little APA volunteers!, No, I'm an employee and I clocked in and will clock out",NA,NA,NA,NA
2015-11-20 19:48:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Can we please update the location board by the clinic door every shift? Also, can we all be sure to refill the spray bottles if they're empty? That'd be really helpful at the start of next shift.

Also, please remember to fill everything out on the charts, even if the dog is doing well. We have charts that weren't completely filled out this morning, and the vets want to know!",NA
2015-11-21 11:18:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Cleaned all the discharge cages. They were filthy, so maybe have another look this evening to see if i missed anything. Thanks!",NA
2015-11-21 19:43:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-11-22 10:27:00,"No, I'm an employee and I clocked in and will clock out",NA,NA,"I brought the heater out and plugged it in to keep us a little tostier. It  has to be turned off at night. I sent out an email about winter protocols earlier. The shift itself didn't take long, a lot of the time was writing the email while I waited for the clinic to get here so I can discharge Little Bug. ",NA
2015-11-22 18:32:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-11-23 10:09:00,"How do I do that again?",NA,NA,"Sorry this email is just now going out - the internet  went out in the ward right as I tried to send the report and I had to leave and get ready for class! ",NA
2015-11-23 20:00:00,"No, I'm an employee and I clocked in and will clock out",NA,NA,"Laundry and putting away all the goodies the clinic gave us took longer than treatments, which were fast. ",NA
2015-11-24 08:38:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-11-24 19:26:00,"too distracted by Adele's new music",NA,NA,"I didn't even run the washer this shift, since it seems like a waste for 2 towels.",NA
2015-11-25 08:06:00,"Nooo I'm too lazy!",NA,NA,NA,NA
2015-11-25 20:49:00,"No, I'm an employee and I clocked in and will clock out",NA,NA,"I was late because work was crazy, the shift was pretty quick. ",NA
2015-11-26 09:10:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-11-26 21:08:00,"No, I'm an employee and I clocked in and will clock out",NA,NA,"Happy Thanksgiving!",NA
2015-11-27 22:10:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"This shift took forever because I came in at 7:45 and it was me and Bobbie :) the newbies
",NA
2015-11-28 12:15:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-11-28 22:15:00,"No, I'm an employee and I clocked in and will clock out",NA,NA,NA,NA
2015-11-29 12:02:00,"No, I'm an employee and I clocked in and will clock out",NA,NA,NA,NA
2015-11-29 20:56:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"-mixed last Polyflex bottle
-opened last box of 1cc syringes
-only one sterile 60cc syringe left",NA
2015-11-30 09:05:00,"No, I'm an employee and I clocked in and will clock out",NA,NA,"Don't forget to turn the space heater off at night. ",NA
2015-11-30 21:26:00,"No, I'm an employee and I clocked in and will clock out",NA,NA,"We are getting at least one dog and possibly as many as eight tomorrow from Dallas. One tested positive and there are seven others in the litter that had already been adopted who have to be contacted and possibly tested. ",NA
2015-12-01 12:10:00,"Yes, we are all perfect little APA volunteers!, No, I'm an employee and I clocked in and will clock out",NA,NA,"Please be mindful of supplies especially of fluids because Ozzy will run through them quickly (2 bags a day at current rate)

Did you know that CRI means constant rate infusion? I learned something new today :)","Titus"
2015-12-01 20:44:00,"Yes, we are all perfect little APA volunteers!","Titus - DOA :(","Want was the inspiration behind the name Farty McFly?","Light out in the bathroom since last week. ","Keaton's placed earlier in the day."
2015-12-02 13:38:00,"No, I'm an employee and I clocked in and will clock out",NA,NA,"Please be sure fluids bags have enough to get through until next shift. Both Keaton and Ozzy bags were empty when I came in.",NA
2015-12-02 22:10:00,"Yes, we are all perfect little APA volunteers!, No, I'm an employee and I clocked in and will clock out",NA,NA,"We can't find the dustpan. Anybody know where it is? I looked in all the obvious and several non-obvious places.  ",NA
2015-12-03 10:11:00,"Yes, we are all perfect little APA volunteers!",NA,NA,NA,NA
2015-12-03 21:59:00,"Nooo I'm too lazy!",NA,NA,NA,NA
2015-12-04 10:45:00,"No, I'm an employee and I clocked in and will clock out",NA,NA,"Sorry I left it kind of messy, I can't stay long enough or I'll be late to work even though I got here at 7:00, too many catheter issues. ","Judd"
2015-12-04 21:42:00,"Nooo I'm too lazy!",NA,NA,NA,NA
2015-12-05 10:11:00,"Yes, we are all perfect little APA volunteers!",NA,NA,"Have about 10 jars of BF left",NA
2015-12-06 00:15:00,"No, I'm an employee and I clocked in and will clock out",NA,NA,"Dogs didn't take too long, a lot of the time was cleaning: I Swept and moppedm emptied the recycling, including the buildup of empty bleach and laundry detergent bottles in the back. Threw away a bunch of hole-y towels. Disinfected two transport crates and bagged and brought two more that were too dirty to be disinfected to the dumpster.



Please don't uncap/open a new bottle of medication if there is a bottle of the same drug already open. Drugs last longer and are completely sterile when unopened and start to go bad once they're opened and used, so it's bad practice to have multiple vials open. This has been happening a lot recently with Famotadine and Cerenia. Any time you see a capped bottle or a bottle in a box, please check for open bottles before uncapping the bottle or opening the box. ",NA
