"Timestamp","Dogs.in.ICU","Shift.Time","Count_Crt","Count_Int","Count_Wel","Count_Dsc","Volunteers...Staff","Catheters.Placed.Replaced.","Names_Crt","Names_Int","Names_Wel","Names_Dsc","Details_Dsc","Count_Dis","Names_Dis","Count_New","Names_New","Inventory...Medications","Inventory.Needs...Supplies","Inventory...Medical.Supplies","Additional.Information","Have.you.logged.your.volunteer.hours.at.myvolunteerpage.com..","Any.Questions.","Inventory...Food...General.Supplies","Most.Urgent.Supplies.Needed","Panleuk.Kittens","Hour_Sent","Count_Vols"
2015-12-22 13:18:00,11,3,11,1,10,0,"Amy",NA,NA,"Meraxes....Chewed line in half overnight....gave him a new one and chewed thru that.  Dont thing cone will help since she chews all the way up the line.  Ate some for me while I sat with her.  no v or D gums pink....KEEP AN EYE ON HER!","Everybody....I think the only one who did not eat for me was brando but no v or d.  No one had an v or d.",NA,NA,NA,"Cricket....tested and bathed out due to facial swelling.  We will assess in the clinic.  Junebut and firefly need to be bathed out....is anyone able to come in today and do that???  We are short staffed in the clinic and its a surgery day. They are from Dallas....do we have a spot for them if they can get out?  I'm sure they will go super quick, who doesn't love a  high energy black lab puppy???",0,NA,"None",NA,"None","I had no time to clean....sorry.  I scrubbed everyones kennnels that was about it.","Who cares, I'm getting coal in my stocking anyways.",NA,"Variety Canned food, Baby Food",NA,NA,13,1
2015-12-22 21:34:00,12,2.5,0,1,11,0,"Katie",NA,NA,"Brando- SQs, eating a small amount. BAR","Meraxes- eating wet food, SQs

Aegon, Visenya, Rhaegar, Rhaenys, Rosie, Isabel, Pickles, Grubby-- BAR, eating well, no treatment or metro only. 

Junebug and Firefly- Negative",NA,NA,NA,NA,NA,NA,"Heparin",NA,"3cc Syringes",NA,"No, I'm an employee and I clocked in and will clock out",NA,"Turkey, Variety Canned food","Canned food!",NA,21,1
2015-12-23 12:48:00,10,4,1,2,4,0,"Erica, Bobbie","Jingles -","Jingles-new, IV CRI, vaccinated, owner reported V/D.  Sarah gave treatments and force fed","Brando-BAR/QAR, SQs, no V/D, eating some, loves turkey and ate all of it

Maraxes-BAR/QAR, SQs, not eating, no V/D, FF 20ml BF","Aegon/Visenya-BAR, eating, no treatment, soft/solid



Isobel-BAR (scared)-eating metro, no V/D

Pickles-BAR, eating, no treatment, solid, test tommorrow

Rhaegar/Rhaenys-BAR, eating, metro, soft poop",NA,NA,NA,"Firefly, Junebug, Grubby and Rosie",1,NA,"None",NA,"None",NA,"Yes, we are all perfect little APA volunteers!",NA,"Variety Canned food","Wet food",NA,12,2
2015-12-23 22:35:00,10,3,0,2,8,0,"Katie","Patrick",NA,"Jingles- QAR, pink, warm. IV treatmetn. Crashing on intake, stable and pink now. Loosened tape and vetwrap, foot was swollen below catheter. 

Patrick- QAR, pink, warm. New. Catheter placed because bloodwork at previous vet showed elevated kidney values. No v/d here. He is VERY scared. Please go slow while treating him and muzzle. He hasn't growled or tried to bite, or even lifted his lips, but if we make him feel cornered and terrified he may. His catheter has a long extension set so that we can give drugs from a couple feet away if needed. Got SQ treatment today and will get IV treatment tomorrow. ","Brando- BAR, pink, warm. Cuddler. Eating.

Aegon and Visenya- BAR, eating, no treatment. Test tomorrow.

Meraxes- BAR, eating, some sq meds. 

Rhaenys and Rhaegar- BAR, pink, warm, eating. Please test tomorrow.

Pickles- BAR! test tomorrow. 

Isabel- BAR, eating. ",NA,NA,NA,NA,1,NA,"Heparin",NA,"Pens",NA,"oops",NA,"Variety Canned food","Pens- we only have a couple of pens left.

Please make sure to empty out your pockets before leaving. We're low on pens because they explode and/or stop writing if they go through the wash. ",NA,22,1
2015-12-24 09:54:00,4,2,0,2,2,0,"Nicole, Shelby",NA,NA,"Patrick- growly, did IV meds from outside kennel. Did allow me to pet his paw, unable to get the peanut butter off his nose. He's just scared. No v/d but does seem nauseated. Not eating but drank water
Jingles- IV pump, not eating, will FF, brown reddish d","Brando- on sqs, bar/qar, some semil solid poop, likes chicken, ate some wet
Meraxes- on sqs, not too fond of them very squirmy, no v, semi solid, ate chicken but not interested in wet. ",NA,NA,NA,"Aegon, Visenya, Rghaegar, rhaenys, pickles and isabel",NA,NA,"DAPP Vaccines, Bordatella Vaccines, None",NA,"None","The pups loved the chicken, They want more chicken peaz!

About to bath out some pups, pickles cage may be dirty it may take two of us to bathe him he is just a high energy pup. Trying to get these pups home for the holidays

Merry Christmas Eve!

My last shift with Shelby ;(","Yes, we are all perfect little APA volunteers!",NA,"Turkey, Variety Canned food, Chicken Sticks",NA,NA,9,2
2015-12-25 10:19:00,4,2,0,2,2,0,"Shanti",NA,NA,"Jingles: On pump. No D. Vomited some during treatment. Gave Iv and SQ meds. Force fed baby food. 

Patrick: Noted some V in his kennel. No D. Is alert and watched me doing my work in the ward. It did not relax him yet- he growled when ever i came near his kennel. He just needs cefazolin- was going to muzzle and give it to him. However, he is on pump which is supposed to be at 55 ml/hr but i am not seeing the fluid flow at that rate (pump is not beeping about any occlusions). I see a line outside with a needle hanging- not sure what's happening but I am a bit nervous to troubleshoot as i am not sure if he will cooperate (i am the only one at the shift and no one in the clinic). I texted the Vet and requested her to notify who ever is supposed to be at the clinic today to treat him. She notified the tech. ","Brando: BAR. Squirmy again for SQs. Gave him SQs and LRS bolus. Had big mushy stools. Did not force feed. 

Meraxes: Super BAR. Mushy stools. On orals. ",NA,NA,NA,NA,NA,NA,"None",NA,"None","Toilet seems to be clogged. I noticed it when i came in. Plunged it several times but not much improvement. I did not flush anything during the shift. Please check 

Folded laundry, cleaned dishes and swept floors. Did not mop. 

Shift will not take 2 hrs - I took time cuddling the 3 pups (except Patrick) and giving them some love on Christmas :-)

Merry Christmas- wish you all a fun filled time with family and friends!","Nooo I'm too lazy!",NA,"None","Wet food for puppies- canned food, chicken, turkey, ham slices etc. ",NA,10,1
2015-12-26 10:30:00,4,2,1,0,3,0,"shelby",NA,"Jingles - came in and temp was 98.9. Dog burrito and back up to 100.5. Very nauseous so could not FF. Brown D with blood spots, vomit over night. pcv/tp/bg 55/5/111. Thank you clinic for helping me draw blood!",NA,"Brando - BAR, had his collar stuck in his mouth this am, poor guy! He got his sq meds, but i could not do the fluids solo. He is eating. semi solid poo, but looked closer to solid.

Meraxes - eating, semi solid poo - closer to solid. BAR Noisy...",NA,NA,NA,NA,0,NA,"None",NA,"None","The treatments do not take long. I took the most time with patrick. He let me change some of his bedding and add new. I also fixed the line and gave him a few pets. I was going mega slow so took long time.","Yes, we are all perfect little APA volunteers!",NA,"None",NA,NA,10,1
2015-12-26 19:19:00,5,1,2,0,3,0,"Sara C",NA,"Annalisa- new critical midday intake. on IV pump. only 1.5 pounds. being FF. Still not doing great but has perked up a little since midday

Jingle- jugular catheter. IV pump. not doing well. Keep her in your thoughts",NA,"Patrick- pulled IV catheter after getting a muzzle on him to make treatments easier. Did okay once a muzzle was on and he warmed up to me a little, but still go slow and use caution. Eating wet food (the kind he likes is labeled in the fridge), also likes cheeze wiz. We are going to medicate him by crushing his orals and putting them in his food

Brando- e/d well. test at next solid

Meraxes- e/d well. test at 2nd solid",NA,NA,NA,NA,NA,NA,"None",NA,"None","We could really use a cleaning/laundry fairy to help out in the next couple of days.

The toilet in the back won't flush. I tried plunging for a long time. I think we need some drain cleaner","No, I'm an employee and I clocked in and will clock out",NA,"Turkey, Variety Canned food, Baby Food",NA,NA,19,1
2015-12-27 10:27:00,4,2,2,1,1,0,"Kumiko","none","1) Annalisa. QAR, does not want to be FFed and vomited some of it but stable. on pump.
2) Jingle, QAR, FF6cc. used catheter cap to give IV meds.Stable
","3) Brando, playful & active but not eating.Solid stool","4) Patrick Oral meds in food, ate some. Drank water well. no stool",NA,NA,NA,"Meraxes and I can bathe him out !!! ",NA,NA,"None",NA,"None","Toilet flush worked with a little help of plunger. Cleaned the area. ","Nooo I'm too lazy!",NA,"Turkey, Variety Canned food, Baby Food, Toilet Paper",NA,NA,10,1
2015-12-27 19:04:00,5,1,2,0,3,0,"amy",NA,"Jingles....qar no v or d not eating...ff and gave nutrical drank some water but took it away before she had too much.  

AnnaLisa no v or d not eating ff and gave nutrical.
They are both hanging in there but very tiny.",NA,"Elizabeth...qar pink and warm.  no v or d.  ate a jar of baby food.  Small so watch.  She was covered in flea/dirt.  was given meds from Dallas...make sure they all die.  I found several swimming in her water.
Brando  Negative...get him out ASAP!
Patrick.  My new buddy.  was panting at the kennel door.thought long and hard about letting him out but as soon as I did she solicited pets and gave me kisses.  He is not on my lap as I type.  Still going slow with him he is still nervous but I let him follow me all shift. He ate baby food.",NA,NA,NA,NA,NA,NA,"None",NA,"None",NA,"Maybe in the new year.",NA,"None",NA,NA,19,1
2015-12-28 11:39:00,4,4,2,0,2,0,"Erica",NA,"Annalisa-QAR, IV CRI, SQs, nuriti-cal PO, FF, bloody diarrhea, no vomiting, spit out most of her BF but I got probably 4ml in her

Jingles-QAR, but standing up and walking around, IV CRI, SQs, no V/D, FF",NA,"Elizabeth-BAR/QAR, SQs, eating, no V/D

Patrick-BAR, oral meds that I crushed and put on his wet food which he gobbled up, he is begging for attention and wants out, I think Amy letting him out convinced him that we are nice, no growling or barking, he let me do everything and pet him with no problem :)",NA,NA,NA,"Brando",0,NA,"None",NA,"None","Treatments don't take long. It's just all the cleaning we need to catch up on. 

I will bathe out Brando now!

I scrubbed kennels C, D, and E, but they will need to be disinfected and maybe wiped down one more time just because they are wet now.

I made a sizable dent in the MOUNTAIN of laundry!!

The toilet needed to be plunged multiple times, but is still working. I think we just need to pour some draino down it or something...I'm no expert. ;)","Yes, we are all perfect little APA volunteers!",NA,"Variety Canned food, Hand Soap, draino",NA,NA,11,1
2015-12-28 20:24:00,4,0.5,2,0,2,0,"Sara C, Kate",NA,"Annalisa- very low protein, getting hetastarch boluses now. Leaking serumy diarrhea. Please keep her in your thoughts. She's perked up a little after the heta blous, but still not doing well

Jingles- IV meds, doing better, interested in food",NA,"Elizabeth

Patrick- doing great! He is so much better behavior wise!!",NA,NA,NA,NA,NA,NA,"None",NA,"None",NA,"No, I'm an employee and I clocked in and will clock out",NA,"None",NA,NA,20,2
2015-12-29 11:07:00,4,2.5,1,2,1,0,"Shanti",NA,"Annalisa: Was crashing when I came in for the shift. While gums. Cold feet. Butt oozing and she was crying. I gave her heta bolus, put oral dextrose on her gums, gave IV dextrose (diluted) and then called the vet. Burrito wrapped her per vet (temp was 97.4) and changed pump rate to give fluids at 20 ml/15 mts. Then changed the rate to 5 ml/hr. She slept for a while. Finished treatment of other dogs- checked her temp again- 104.1 (removed burrito wrap). Gums pale pink and feet warm. I gave her cefazolin. Did not give other meds on the chart. She is lethargic and is moaning. Clinic- Please check her this afternoon. (I am scheduled for the shift tonight- Will pray for her).","Jingles- QAR - no V or D. On pump. Seems to be doing a lot better today. She was on her feet for a long time watching me and attempted to eat some wet food on her own. Gave her SQ and IV meds and force fed BF. (I gave her meroclopromide instead of Cerenica as she is not vomiting and kept babyfood in. Cerenia stings a lot and did not want to give it in her neck)

Elizabeth: She is noted as BAR in the chart. She is QAR today. No V or D. Alert and moved around in the kennel but not too playful. She ate all her wet food yesterday (per chart)- smelled the food today and tasted some did not eat. I gave her SQ meds per chart. ","Patrick: He is adorable and friendly now. Gave me kisses. Ate a lot of wet food. Let him out for a little bit to see if he would poop. But had to put him back in to treat other dogs. When I was busy, he complained (he seems to be house trained) but pooped inside the kennel (solid) and did not like doing it. ",NA,NA,NA,NA,NA,NA,"None",NA,"None",NA,"Nooo I'm too lazy!",NA,"Turkey, Critical care or Recovery food, Chicken Sticks","There is no wet food (canned or refrigerated kind)- used up the last one. Got a couple of cans from the clinic to manage this shift. Will need more for tonight. ",NA,11,1
2015-12-29 20:18:00,3,1,0,1,2,1,"Shanti",NA,NA,"Jingles- QAR. On Pump. No V or D. Gave IV meds. Force fed BF","Elizabeth: BAR. Gave SQ meds. Did not show interest in food. Force fed some BF. Noticed some solid stool in the kennel

Patrick: Very BAR. No meds needed. Whiny - wants to be out. Let him out for a bit- had him roam around when I cleaned. He ate wet food (did not touch dry food). He had solid stool this morning- he can be tested if you see solid stool again in his kennel in the AM shift.","Annalisa",NA,NA,NA,NA,NA,"None",NA,"None","Clinic left some cans of wet food and some dry food at the doorway (thanks!)
we can still use some more yummy wet food for the puppies (although not urgent anymore). 

Did few loads of laundry - there is still lot more. ","Yes, we are all perfect little APA volunteers!",NA,"Turkey, Variety Canned food, Chicken Sticks",NA,NA,20,1
2015-12-30 10:13:00,2,1,0,1,1,0,"Nicole, Erica",NA,NA,"Jingles- No v/d on pump, ff 4 cc BF then started eating chicken from my hand. clear nasal drainage. On baytril. cefalozin","Elizabeth- BAR, solid, still on sqs but ate warmed BF from my finger then from a plate. no v/d",NA,NA,NA,"Patrick- such a great companion dog, likes to stand or sit where you are standing and sitting. Likes to play fetch we are teaching him to sit. ",NA,NA,"None",NA,"None","All kennels are disinfected, swept and mopped

This is my last report and shift for a while ;( ( Nicole)
It has been a pleasure to volunteer on such a great team. I am tearful right now but tears of joy for being part of the no kill movement, and tears of sadness because I will miss this place. This isn't goodbye, I will be around esp.  when I get a break from school. this is just a see ya later and when I graduate in a year I will be back on a regular basis!
Erica will be chronically my last shift on the parvo ICU facebook page. Stay tuned!","Yes, we are all perfect little APA volunteers!",NA,"Turkey, Jingles likes chicken breast","Really need draino for the toilet, it keeps getting clogged. Chicken breast would be nice for jingles",NA,10,2
2015-12-30 20:59:00,3,1.5,0,2,1,0,"Katie, Anne",NA,NA,"Galahad- New from Bassdrop. 35 lb ~1.5 year old pit mix. QAR, pink, warm. vomited in transport crate, no diarrhea. SQs. 

Jingles- QAR, pink, warm. Jug catheter blown so pulled, may abscess. Switched to SQ treatment. Force fed, not eating. ","Elizabeth- BAR, playing, moved to bigger cage. Eating lots of baby food and some wet food. ",NA,NA,NA,NA,1,NA,"Reglan",NA,"Pens!","We had a couple of cans of Royal Canin Renal MP kidney diet back here that Dr. Ramsey had me throw away. Renal diets are formulated for dogs in kidney failure and therefore are much lower in protein than regular food. Since we are trying to get the parvo dogs' protein levels up, this is not what we want. If you ever see a prescription food that you're not sure is appropriate, please ask a doctor if they want us to use it. If the clinic tries to give you a prescription food that is not appropriate for parvo, don't take it. 

I added a bit to the wiki about which common prescription foods are good for parvo dogs and which are not, since there are so many different foods with similar-sounding names. (The common good ones are a/d, recovery, CN, i/d, EN, and Gastro-Intestinal) 

https://sites.google.com/site/apaparvowiki/home/procedures-protocols-and-checklists/puppy-assessment-and-treatment-procedures/non-medical-treratment/feeding-guidelines?pli=1","No, I'm an employee and I clocked in and will clock out",NA,"Baby Food","Ballpoint Pens- I can only find two working pens back here :(",NA,20,2
